suspectible,exposed,infected,carrier,dead,recovered,idx
1861550,211593,473909,353410,5986,893552,2
1817534,200709,469747,345332,6463,960215,2
1776556,188786,463814,335919,6936,1027989,2
1739118,176163,455514,325559,7465,1096181,2
1704797,163621,445487,313583,7959,1164553,2
1672897,151672,434038,301131,8452,1231810,2
1643837,140731,420465,287605,8957,1298405,2
1617393,130434,405547,273060,9444,1364122,2
1593156,120667,389815,258516,9948,1427898,2
1571181,111352,373164,243603,10409,1490291,2
1550796,103134,356032,228778,10906,1550354,2
1532677,95052,338343,214124,11377,1608427,2
1515928,87728,320831,199716,11867,1663930,2
1500955,81421,302887,185692,12275,1716770,2
1487239,75259,285329,172306,12678,1767189,2
1474911,69090,268265,159743,13093,1814898,2
1463796,63185,251954,148102,13481,1859482,2
1453587,57881,235934,136891,13862,1901845,2
1444202,53259,220354,126358,14190,1941637,2
1435822,48709,205823,116335,14523,1978788,2
1428172,44771,191875,106883,14823,2013476,2
1421354,40905,178609,98404,15095,2045633,2
1415233,37216,165933,90552,15387,2075679,2
1409530,34221,153851,83104,15636,2103658,2
1404384,31415,142222,76314,15865,2129800,2
1399631,28920,131466,69790,16068,2154125,2
1395321,26478,121618,63726,16255,2176602,2
1391409,24232,112137,58362,16450,2197410,2
1387857,22140,103567,53290,16601,2216545,2
1384680,20347,95455,48731,16748,2234039,2
1381737,18550,88055,44650,16890,2250118,2
1379059,16960,81098,40833,17022,2265028,2
1376728,15544,74417,37333,17160,2278818,2
1374537,14296,68636,34136,17273,2291122,2
1372573,12932,63177,31173,17399,2302746,2
1370715,11923,58139,28344,17501,2313378,2
1369214,10744,53301,25800,17584,2323357,2
1367725,9729,48918,23595,17648,2332385,2
1366368,8841,44849,21586,17729,2340627,2
1365115,8102,41083,19741,17794,2348165,2
1364003,7373,37648,17953,17860,2355163,2
1362965,6760,34536,16350,17913,2361476,2
1362108,6103,31478,14950,17967,2367394,2
1361301,5534,28852,13756,18015,2372542,2
1360579,4972,26538,12426,18058,2377427,2
1359891,4438,24339,11369,18097,2381866,2
1359273,4057,22334,10389,18138,2385809,2
1358717,3699,20361,9439,18184,2389600,2
1358179,3420,18588,8554,18213,2393046,2
1357725,3134,16956,7769,18238,2396178,2
1357283,2888,15475,7072,18269,2399013,2
1356923,2606,14104,6429,18299,2401639,2
1356604,2348,12888,5867,18317,2403976,2
1356299,2089,11793,5297,18338,2406184,2
1356016,1930,10729,4806,18355,2408164,2
1355774,1757,9798,4356,18368,2409947,2
1355547,1603,8887,3968,18383,2411612,2
1355327,1454,8126,3613,18399,2413081,2
1355107,1376,7357,3239,18411,2414510,2
1354911,1279,6650,2938,18425,2415797,2
1354767,1172,6088,2660,18435,2416878,2
1354627,1024,5588,2409,18445,2417907,2
1354502,904,5119,2192,18460,2418823,2
1354387,831,4673,1978,18469,2419662,2
1354279,755,4266,1807,18477,2420416,2
1354166,684,3910,1629,18488,2421123,2
1354079,622,3586,1472,18497,2421744,2
1353988,587,3262,1326,18503,2422334,2
1353912,538,2958,1229,18507,2422856,2
1353844,482,2717,1131,18508,2423318,2
1353793,409,2494,1019,18512,2423773,2
1353727,381,2282,923,18516,2424171,2
1353663,367,2076,842,18522,2424530,2
1353628,321,1862,774,18527,2424888,2
1353585,273,1716,728,18530,2425168,2
1353548,259,1584,646,18533,2425430,2
3799985,5,5,5,0,0,3
3799985,5,5,5,0,0,3
3799985,4,5,6,0,0,3
3799984,3,6,7,0,0,3
3799984,3,6,7,0,0,3
3799984,1,7,8,0,0,3
3799981,3,7,9,0,0,3
3799979,5,7,9,0,0,3
3799977,7,7,8,0,1,3
3799977,6,8,8,0,1,3
3799976,6,7,9,0,2,3
3799976,5,7,9,0,3,3
3799974,6,7,9,0,4,3
3799973,6,7,9,0,5,3
3799972,5,8,10,0,5,3
3799969,6,8,12,0,5,3
3799964,11,8,12,0,5,3
3799960,14,7,12,0,7,3
3799958,15,6,11,0,10,3
3799954,17,6,13,0,10,3
3799950,21,6,12,0,11,3
3799947,21,7,13,0,12,3
3799945,13,12,18,0,12,3
3799928,28,13,16,0,15,3
3799925,27,15,17,0,16,3
3799922,25,17,19,0,17,3
3799912,32,16,21,0,19,3
3799902,38,18,21,0,21,3
3799889,45,23,21,0,22,3
3799883,42,26,25,0,24,3
3799875,42,28,29,0,26,3
3799859,50,28,30,0,33,3
3799840,58,33,34,0,35,3
3799821,68,36,32,0,43,3
3799801,77,42,33,0,47,3
3799774,85,52,39,0,50,3
3799747,100,59,41,0,53,3
3799711,110,67,55,0,57,3
3799682,125,71,57,0,65,3
3799655,125,82,69,0,69,3
3799604,153,89,81,0,73,3
3799550,187,93,90,0,80,3
3799487,223,105,98,1,86,3
3799410,261,114,116,1,98,3
3799326,296,131,136,1,110,3
3799228,345,151,158,2,116,3
3799128,380,178,182,2,130,3
3799007,439,201,201,3,149,3
3798861,497,232,239,4,167,3
3798717,540,269,278,4,192,3
3798505,646,309,308,4,228,3
3798261,781,345,345,4,264,3
3798011,879,404,402,4,300,3
3797685,1024,475,470,4,342,3
3797310,1222,546,540,5,377,3
3796877,1435,639,611,5,433,3
3796315,1750,733,696,6,500,3
3795762,2028,833,816,7,554,3
3795094,2302,981,976,7,640,3
3794316,2698,1150,1110,8,718,3
3793386,3144,1320,1311,8,831,3
3792306,3678,1572,1489,8,947,3
3791087,4219,1847,1751,9,1087,3
3789628,4947,2131,2025,12,1257,3
3787985,5686,2519,2356,14,1440,3
3786087,6518,2963,2740,16,1676,3
3783875,7543,3471,3194,16,1901,3
3781191,8813,4040,3759,17,2180,3
3778313,10103,4679,4381,19,2505,3
3775011,11553,5473,5047,20,2896,3
3771157,13243,6357,5857,24,3362,3
3766550,15366,7409,6755,26,3894,3
3761284,17735,8598,7833,29,4521,3
3755160,20446,9966,9092,31,5305,3
3748177,23511,11594,10512,40,6166,3
3740340,26890,13356,12157,49,7208,3
3730927,31048,15517,14073,55,8380,3
3720318,35565,17986,16347,69,9715,3
3708026,40930,20942,18773,80,11249,3
3694326,46396,24337,21772,96,13073,3
3678226,53117,28211,25134,112,15200,3
3659849,60592,32735,29104,124,17596,3
3638798,69095,37915,33661,136,20395,3
3615038,78339,43929,38790,158,23746,3
3588132,88449,50724,44947,175,27573,3
3558066,99704,58468,51659,205,31898,3
3524246,112642,66802,58911,238,37161,3
3486641,126152,76394,67565,277,42971,3
3444669,140840,87115,77202,324,49850,3
3398795,155751,99337,87915,376,57826,3
3348058,171731,113142,99827,426,66816,3
3292435,188108,128658,113148,493,77158,3
3232804,204792,145371,127415,562,89056,3
3168956,221319,163518,143033,641,102533,3
3101246,237069,183166,159869,747,117903,3
3030078,252625,203708,177262,868,135459,3
2956573,265719,225713,195500,988,155507,3
2880440,276844,248913,214476,1140,178187,3
2802669,286964,272409,233547,1315,203096,3
2723873,294568,296634,252138,1478,231309,3
2644971,298802,320901,271137,1672,262517,3
2566859,299713,345174,289421,1866,296967,3
2489115,299048,368126,306357,2147,335207,3
2413011,297067,389323,321456,2420,376723,3
2339026,292589,408961,334867,2744,421813,3
2267259,289501,425429,344485,3065,470261,3
2198493,281860,440705,352557,3397,522988,3
2133038,271825,454374,359172,3756,577835,3
2071387,260260,464961,363079,4158,636155,3
2012948,248965,472369,364302,4544,696872,3
1958200,236638,477015,362956,5019,760172,3
1907247,223756,479028,359363,5472,825134,3
1860032,210218,478069,353854,5925,891902,3
1815789,197758,474424,345799,6426,959804,3
1775337,185200,467931,336080,6920,1028532,3
1737996,174530,458779,324582,7381,1096732,3
1703189,163452,447491,312408,7890,1165570,3
1671913,151980,435074,299051,8423,1233559,3
1643100,140883,421110,285390,8942,1300575,3
1616821,130249,405767,271215,9460,1366488,3
1592780,120201,389815,256384,9932,1430888,3
1570833,111112,372920,242051,10454,1492630,3
1550702,103451,355402,226944,10938,1552563,3
1532659,95669,337489,212533,11402,1610248,3
1516184,88216,319679,198642,11847,1665432,3
1501131,81291,302013,185294,12283,1717988,3
1487519,74682,284802,171976,12721,1768300,3
1475026,68853,267746,159645,13122,1815608,3
1463696,63409,251379,147609,13491,1860416,3
1453638,57888,235565,136684,13858,1902367,3
1444508,53007,220162,126227,14214,1941882,3
1436201,48657,205026,116398,14562,1979156,3
1428567,45060,190615,107077,14857,2013824,3
1421685,41506,177053,98470,15147,2046139,3
1415371,38137,164325,90230,15402,2076535,3
1409790,34791,152503,82844,15637,2104435,3
1404704,31519,141095,76215,15891,2130576,3
1399990,28915,130537,69831,16130,2154597,3
1395725,26536,120619,63619,16348,2177153,3
1391874,24219,111337,58252,16520,2197798,3
1388335,22248,102837,53188,16676,2216716,3
1385198,20283,94867,48637,16837,2234178,3
1382308,18484,87544,44341,16988,2250335,3
1379732,16819,80561,40516,17124,2265248,3
1377353,15293,74164,36982,17253,2278955,3
1375220,13834,68256,33841,17365,2291484,3
1373309,12544,62632,30992,17488,2303035,3
1371586,11408,57537,28232,17580,2313657,3
1369978,10359,52788,25808,17687,2323380,3
1368508,9556,48567,23450,17760,2332159,3
1367191,8625,44610,21388,17853,2340333,3
1365908,7923,40845,19548,17925,2347851,3
1364772,7223,37471,17864,17993,2354677,3
1363779,6613,34345,16292,18059,2360912,3
1362848,6044,31342,14844,18119,2366803,3
1362017,5493,28689,13476,18187,2372138,3
1361251,5058,26281,12189,18241,2376980,3
1360574,4554,24015,11116,18276,2381465,3
1359994,4113,21915,10097,18307,2385574,3
1359435,3737,20065,9206,18343,2389214,3
1358899,3441,18438,8383,18381,2392458,3
1358446,3101,16863,7677,18405,2395508,3
1358050,2852,15352,6983,18429,2398334,3
1357662,2574,14079,6316,18451,2400918,3
1357337,2283,12872,5771,18475,2403262,3
1357014,2080,11702,5268,18492,2405444,3
1356737,1913,10643,4809,18512,2407386,3
1356471,1762,9722,4378,18532,2409135,3
1356272,1541,8898,3975,18549,2410765,3
1356065,1398,8083,3617,18561,2412276,3
1355880,1281,7385,3267,18573,2413614,3
1355696,1177,6749,2979,18588,2414811,3
1355517,1087,6140,2705,18602,2415949,3
1355380,989,5581,2436,18608,2417006,3
1355224,930,5077,2179,18616,2417974,3
1355109,836,4636,2009,18622,2418788,3
1355002,745,4238,1782,18628,2419605,3
1354894,670,3886,1636,18638,2420276,3
1354796,623,3541,1479,18638,2420923,3
1354727,549,3222,1356,18644,2421502,3
3799985,5,5,5,0,0,4
3799985,5,5,5,0,0,4
3799985,4,6,5,0,0,4
3799985,2,8,5,0,0,4
3799985,2,8,5,0,0,4
3799985,1,8,6,0,0,4
3799985,0,9,6,0,0,4
3799985,0,9,6,0,0,4
3799985,0,9,6,0,0,4
3799985,0,9,5,0,1,4
3799985,0,8,5,0,2,4
3799985,0,7,5,0,3,4
3799985,0,7,5,0,3,4
3799985,0,7,5,0,3,4
3799985,0,7,5,0,3,4
3799985,0,7,5,0,3,4
3799985,0,5,5,0,5,4
3799985,0,4,5,0,6,4
3799985,0,3,5,0,7,4
3799985,0,3,5,0,7,4
3799985,0,3,5,0,7,4
3799985,0,3,5,0,7,4
3799985,0,3,5,0,7,4
3799985,0,3,5,0,7,4
3799985,0,2,5,0,8,4
3799985,0,2,5,0,8,4
3799985,0,2,5,0,8,4
3799985,0,2,5,0,8,4
3799985,0,1,5,0,9,4
3799985,0,1,5,0,9,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,0,0,5,0,10,4
3799985,5,5,5,0,0,5
3799985,5,5,5,0,0,5
3799985,4,6,5,0,0,5
3799985,2,7,6,0,0,5
3799985,2,7,6,0,0,5
3799985,1,7,7,0,0,5
3799985,0,7,8,0,0,5
3799985,0,7,8,0,0,5
3799985,0,6,8,0,1,5
3799984,1,6,8,0,1,5
3799983,2,5,8,0,2,5
3799982,3,4,8,0,3,5
3799981,4,4,8,0,3,5
3799980,5,4,8,0,3,5
3799979,4,4,9,0,4,5
3799979,4,4,9,0,4,5
3799979,4,4,9,0,4,5
3799979,2,4,10,0,5,5
3799979,0,4,11,0,6,5
3799978,1,4,10,0,7,5
3799977,1,5,9,0,8,5
3799977,1,5,8,0,9,5
3799977,0,6,8,0,9,5
3799976,1,6,8,0,9,5
3799976,1,5,6,0,12,5
3799976,1,5,5,0,13,5
3799976,1,4,5,0,14,5
