suspectible,exposed,infected,carrier,dead,recovered,idx
3776785,6269,5108,4266,52,7520,2
3775052,6752,5488,4585,54,8069,2
3773269,7208,5885,4839,56,8743,2
3771304,7809,6233,5200,64,9390,2
3769284,8275,6699,5573,76,10093,2
3767164,8770,7167,5967,80,10852,2
3764924,9336,7676,6293,84,11687,2
3762538,9844,8246,6732,86,12554,2
3759883,10534,8825,7170,96,13492,2
3757095,11204,9419,7683,104,14495,2
3754117,11926,10092,8191,119,15555,2
3750883,12762,10781,8789,125,16660,2
3747505,13541,11619,9363,128,17844,2
3743968,14299,12413,10076,141,19103,2
3740071,15339,13189,10644,153,20604,2
3736089,16213,14057,11395,162,22084,2
3731800,17218,14997,12112,171,23702,2
3727316,18171,16028,12950,182,25353,2
3722544,19183,17114,13728,190,27241,2
3717311,20434,18218,14615,200,29222,2
3712014,21572,19343,15585,215,31271,2
3706306,22908,20483,16576,227,33500,2
3700358,24054,21783,17627,242,35936,2
3693832,25574,23194,18763,255,38382,2
3686950,27176,24567,20016,272,41019,2
3679583,28919,26012,21277,287,43922,2
3671856,30623,27664,22593,307,46957,2
3663869,32271,29314,23964,328,50254,2
3655342,34093,31081,25449,349,53686,2
3646343,35983,33043,26900,378,57353,2
3636908,37941,34956,28458,404,61333,2
3627034,39705,37129,30235,424,65473,2
3616605,41733,39373,31969,466,69854,2
3605392,43907,41810,33875,497,74519,2
3593782,45999,44391,35819,532,79477,2
3581940,47947,46929,37900,563,84721,2
3569398,49951,49678,40109,589,90275,2
3556164,52482,52471,42231,634,96018,2
3542551,54370,55489,44705,675,102210,2
3799985,5,5,5,0,0,3
3799985,5,5,5,0,0,3
3799985,4,6,5,0,0,3
3799985,2,8,5,0,0,3
3799985,2,8,5,0,0,3
3799985,1,9,5,0,0,3
3799985,0,10,5,0,0,3
3799985,0,10,5,0,0,3
3799985,0,10,5,0,0,3
3799985,0,10,5,0,0,3
3799985,0,9,5,0,1,3
3799985,0,7,5,0,3,3
3799985,0,7,5,0,3,3
3799985,0,7,5,0,3,3
3799985,0,7,5,0,3,3
3799985,0,6,5,0,4,3
3799985,0,4,5,0,6,3
3799985,0,3,5,0,7,3
3799985,0,2,5,0,8,3
3799985,0,2,5,0,8,3
3799985,0,2,5,0,8,3
3799985,0,2,5,0,8,3
3799985,0,1,5,0,9,3
3799985,0,1,5,0,9,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,0,0,5,0,10,3
3799985,5,5,5,0,0,4
3799985,5,5,5,0,0,4
3799985,4,5,6,0,0,4
3799985,2,5,8,0,0,4
3799985,2,5,8,0,0,4
3799984,2,5,9,0,0,4
3799984,1,6,9,0,0,4
3799984,1,6,9,0,0,4
3799983,2,6,9,0,0,4
3799983,1,7,9,0,0,4
3799982,2,6,8,0,2,4
3799981,3,5,7,0,4,4
3799981,2,6,7,0,4,4
3799981,1,6,8,0,4,4
3799981,1,6,8,0,4,4
3799981,1,5,7,0,6,4
3799981,1,5,7,0,6,4
3799981,0,4,7,0,8,4
3799980,1,3,7,0,9,4
3799979,2,2,7,0,10,4
3799977,4,2,7,0,10,4
3799975,4,3,8,0,10,4
3799973,4,3,9,0,11,4
3799967,9,3,10,0,11,4
3799964,12,2,10,0,12,4
3799962,13,3,10,0,12,4
3799960,11,6,10,0,13,4
3799960,7,9,10,0,14,4
3799958,8,9,10,0,15,4
3799955,10,10,10,0,15,4
3799953,10,11,11,0,15,4
3799950,12,10,12,0,16,4
3799949,10,10,14,0,17,4
3799944,14,9,15,1,17,4
3799938,19,10,15,1,17,4
3799935,21,10,15,1,18,4
3799930,22,11,16,1,20,4
3799927,20,14,16,1,22,4
3799921,24,16,15,1,23,4
3799918,21,17,15,1,28,4
3799916,22,17,16,1,28,4
3799909,28,16,15,1,31,4
3799905,26,18,18,1,32,4
3799901,25,20,19,1,34,4
3799896,25,22,22,1,34,4
3799894,22,23,25,1,35,4
3799887,23,24,28,1,37,4
3799883,23,21,31,1,41,4
3799875,25,22,31,1,46,4
3799864,31,25,30,1,49,4
3799855,33,28,31,1,52,4
3799842,40,29,31,1,57,4
3799840,35,29,34,1,61,4
3799828,40,31,35,1,65,4
3799818,43,33,36,1,69,4
3799808,43,38,37,1,73,4
3799788,55,40,38,1,78,4
3799782,54,42,37,1,84,4
3799768,54,47,42,1,88,4
3799761,49,52,44,1,93,4
3799746,58,51,45,1,99,4
3799732,63,54,43,1,107,4
3799715,68,59,45,1,112,4
3799694,80,60,47,1,118,4
3799686,75,63,53,1,122,4
3799674,76,62,56,1,131,4
3799659,72,67,66,1,135,4
3799635,79,76,62,2,146,4
3799622,80,77,63,2,156,4
3799605,81,82,63,2,167,4
3799587,78,92,67,2,174,4
3799565,79,102,68,2,184,4
3799544,84,107,69,3,193,4
3799532,84,111,64,3,206,4
3799519,83,113,64,3,218,4
3799500,83,118,65,3,231,4
3799481,84,120,68,3,244,4
3799463,85,122,74,3,253,4
3799442,85,124,76,3,270,4
3799410,98,129,82,3,278,4
3799383,106,131,82,3,295,4
3799353,120,129,84,3,311,4
3799317,134,135,89,3,322,4
3799277,150,143,90,3,337,4
3799246,152,145,101,3,353,4
3799218,153,150,101,3,375,4
3799182,153,159,113,3,390,4
3799140,166,163,123,3,405,4
3799098,165,179,132,3,423,4
3799047,190,183,141,3,436,4
3798983,212,200,145,3,457,4
3798905,247,214,150,4,480,4
3798842,275,224,151,4,504,4
3798784,292,229,161,5,529,4
3798699,327,240,166,5,563,4
3798623,336,262,182,5,592,4
3798540,356,276,211,5,612,4
3798447,383,285,234,5,646,4
3798328,423,300,268,5,676,4
3798202,468,317,293,6,714,4
3798085,480,352,326,6,751,4
3797945,532,374,350,8,791,4
3797774,613,397,373,10,833,4
3797605,665,440,400,10,880,4
3797424,707,484,455,11,919,4
3797253,739,535,493,11,969,4
3797062,788,586,527,11,1026,4
3796852,860,638,548,11,1091,4
3796611,930,708,596,11,1144,4
3796340,1014,773,636,11,1226,4
3796072,1070,849,688,12,1309,4
3795757,1184,917,734,12,1396,4
3795466,1253,979,790,12,1500,4
3795132,1346,1071,832,13,1606,4
3794788,1447,1155,888,14,1708,4
3794420,1511,1254,951,17,1847,4
3794060,1577,1344,1021,18,1980,4
3793652,1668,1446,1108,18,2108,4
3793223,1784,1530,1170,19,2274,4
3792731,1936,1623,1242,19,2449,4
3792201,2090,1725,1360,19,2605,4
3791669,2224,1848,1422,19,2818,4
3791080,2375,1958,1533,20,3034,4
3790407,2550,2103,1653,22,3265,4
3789729,2758,2234,1762,24,3493,4
3789042,2872,2421,1888,24,3753,4
3788288,3079,2565,2005,25,4038,4
3787480,3294,2741,2145,26,4314,4
3786605,3524,2929,2305,30,4607,4
3785645,3808,3099,2462,35,4951,4
3784721,4031,3307,2600,37,5304,4
3783680,4303,3545,2784,40,5648,4
3782648,4479,3784,2998,42,6049,4
3781498,4770,4016,3196,45,6475,4
3780252,5101,4268,3402,52,6925,4
3778896,5403,4585,3644,57,7415,4
3777548,5713,4839,3901,64,7935,4
3776025,6141,5141,4150,68,8475,4
3774347,6624,5452,4418,69,9090,4
3772601,7058,5800,4737,75,9729,4
3770770,7503,6232,5007,77,10411,4
3768825,7979,6671,5333,81,11111,4
3766704,8421,7170,5743,84,11878,4
3764391,9108,7577,6093,92,12739,4
3761975,9739,8080,6481,101,13624,4
3759414,10380,8672,6898,107,14529,4
3756613,11131,9243,7399,113,15501,4
3753656,11807,9925,7952,121,16539,4
3750521,12635,10613,8464,128,17639,4
3747108,13482,11366,9024,134,18886,4
3743664,14193,12170,9671,146,20156,4
3739706,15358,12966,10293,152,21525,4
3735741,16269,13766,11055,167,23002,4
3731617,17099,14694,11865,176,24549,4
3727092,18154,15645,12682,186,26241,4
3722233,19319,16719,13537,194,27998,4
3717241,20328,17841,14456,204,29930,4
3711661,21718,18967,15434,217,32003,4
3705815,23072,20252,16411,232,34218,4
3699675,24462,21581,17441,255,36586,4
3693297,25829,22973,18496,280,39125,4
3686565,27256,24425,19633,293,41828,4
3679453,28708,26042,20880,313,44604,4
3671841,30316,27689,22188,329,47637,4
3663775,32001,29548,23589,343,50744,4
3655327,33774,31363,25068,362,54106,4
3646419,35579,33184,26591,381,57846,4
3637058,37496,35147,28154,402,61743,4
3627366,39189,37358,29880,430,65777,4
3617010,41120,39492,31846,453,70079,4
3606145,43219,41775,33660,483,74718,4
3594792,45242,44251,35649,521,79545,4
3582894,47425,46662,37592,571,84856,4
3570335,49524,49286,39776,608,90471,4
3557334,51497,52188,42090,651,96240,4
3543869,53718,54980,44128,687,102618,4
3529928,56003,57960,46305,734,109070,4
3515641,58060,61037,48513,779,115970,4
3500401,60339,64174,50945,826,123315,4
3484946,62440,67412,53402,887,130913,4
3799985,5,5,5,0,0,5
3799985,5,5,5,0,0,5
3799985,4,6,5,0,0,5
3799985,2,7,6,0,0,5
3799984,3,7,6,0,0,5
3799984,2,7,7,0,0,5
3799984,0,9,7,0,0,5
3799984,0,9,7,0,0,5
3799984,0,9,7,0,0,5
3799984,0,9,7,0,0,5
3799984,0,8,7,0,1,5
3799984,0,6,7,0,3,5
3799984,0,6,7,0,3,5
3799984,0,6,7,0,3,5
3799984,0,6,7,0,3,5
3799984,0,6,7,0,3,5
3799984,0,6,6,0,4,5
3799984,0,5,6,0,5,5
3799984,0,3,6,0,7,5
3799984,0,3,6,0,7,5
3799984,0,3,6,0,7,5
3799984,0,2,6,0,8,5
3799984,0,2,6,0,8,5
3799983,1,2,5,0,9,5
3799983,1,1,5,0,10,5
3799983,1,1,5,0,10,5
3799983,1,1,5,0,10,5
3799983,1,1,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,2,5,0,10,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
3799983,0,0,5,0,12,5
